Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,753975,-,Ulaanbaatar,Mongolia,47.93,106.9,0,1313,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,Wind Speed,Wind Direction
2012,1,5,21,30,-21,871,70.01,2.8000000000000003,176
2012,1,5,22,30,-21.200000000000003,871,70.49,2.8000000000000003,177
2012,1,5,23,30,-21.200000000000003,872,70.25,2.8000000000000003,177
2012,1,6,0,30,-20.8,872,68.12,3,178
2012,1,6,1,30,-19.400000000000002,872,64.19,3.8000000000000003,183
2012,1,6,2,30,-17.6,872,64.41,4.7,195
2012,1,6,3,30,-16.6,872,64.24,4.9,204
2012,1,6,4,30,-16.1,872,64,4.5,207
2012,1,6,5,30,-15.9,872,64.55,4.1000000000000005,210
2012,1,6,6,30,-15.9,872,65.19,3.6,212
2012,1,6,7,30,-16.3,872,67.01,2.9000000000000004,212
2012,1,6,8,30,-17.2,872,70.52,2.1,211
2012,1,6,9,30,-18.2,873,70.67,1.6,211
2012,1,6,10,30,-18.900000000000002,873,69.7,1.4000000000000001,210
2012,1,6,11,30,-19.3,873,69.45,1.3,209
2012,1,6,12,30,-19.6,873,70.05,1.1,207
2012,1,6,13,30,-20,873,71.35000000000001,0.9,204
2012,1,6,14,30,-20.3,873,71.89,0.9,203
2012,1,6,15,30,-20.5,873,71.91,1,206
2012,1,6,16,30,-20.8,873,72.19,1.1,209
2012,1,6,17,30,-20.900000000000002,873,71.36,1.2000000000000002,210
2012,1,6,18,30,-21.1,873,71.76,1.1,207
2012,1,6,19,30,-21.3,873,72.18,1,203
2012,1,6,20,30,-21.400000000000002,873,71.56,0.7000000000000001,197
2012,1,6,21,30,-21.5,873,71.64,0.4,167
2012,1,6,22,30,-21.8,872,73.18,0.4,121
2012,1,6,23,30,-21.900000000000002,872,72.58,0.4,102
2012,1,7,0,30,-22.1,873,72.62,0.6000000000000001,98
2012,1,7,1,30,-21,873,65.86,0.5,106
2012,1,7,2,30,-19.1,873,61.07,0.5,145
2012,1,7,3,30,-17,873,59.78,0.8,215
2012,1,7,4,30,-15.4,872,60.26,1.5,263
2012,1,7,5,30,-14.8,872,62.07,1.9000000000000001,279
2012,1,7,6,30,-14.8,872,64.71000000000001,1.9000000000000001,288
2012,1,7,7,30,-16,873,71.72,1.6,295
2012,1,7,8,30,-18.3,873,75.71000000000001,1.2000000000000002,303
2012,1,7,9,30,-20.3,873,79.29,1.2000000000000002,317
2012,1,7,10,30,-21.400000000000002,873,83.52,1.4000000000000001,332
2012,1,7,11,30,-21.900000000000002,873,81.91,1.6,344
2012,1,7,12,30,-22.1,872,77.25,1.7000000000000002,350
2012,1,7,13,30,-22.400000000000002,872,76.23,1.8,356
2012,1,7,14,30,-22.700000000000003,872,74.31,1.8,181
2012,1,7,15,30,-22.8,872,72.51,1.6,4
2012,1,7,16,30,-22.6,872,70.52,1.5,5
2012,1,7,17,30,-22.400000000000002,872,68.88,1.4000000000000001,180
2012,1,7,18,30,-22.200000000000003,872,67.7,1.3,354
2012,1,7,19,30,-22,872,67.08,1.3,350
2012,1,7,20,30,-21.5,872,65.84,1.3,351
2012,1,7,21,30,-21,872,65.29,1.3,355
2012,1,7,22,30,-20.6,872,65.32000000000001,1.3,180
2012,1,7,23,30,-20.400000000000002,871,66.07000000000001,1.3,2
2012,1,8,0,30,-20.1,872,65.5,1.2000000000000002,6
2012,1,8,1,30,-19,872,61.72,1.2000000000000002,5
2012,1,8,2,30,-17,872,57.58,1.3,175
2012,1,8,3,30,-14.9,872,57.25,1.7000000000000002,338
2012,1,8,4,30,-13.4,871,58.17,2.1,324
2012,1,8,5,30,-12.600000000000001,871,60.88,2.4000000000000004,316
2012,1,8,6,30,-12.8,871,64.31,2.4000000000000004,312
2012,1,8,7,30,-14.200000000000001,871,71.19,1.9000000000000001,309
2012,1,8,8,30,-16.5,872,76.28,1.4000000000000001,309
2012,1,8,9,30,-18.5,872,75.3,1.4000000000000001,310
2012,1,8,10,30,-19.700000000000003,872,76.8,1.3,311
2012,1,8,11,30,-20.6,872,79.81,1.2000000000000002,311
2012,1,8,12,30,-21.1,871,80.5,1.1,308
2012,1,8,13,30,-21.200000000000003,871,78.64,1,299
2012,1,8,14,30,-21.400000000000002,871,75.77,0.9,286
2012,1,8,15,30,-21.5,871,73.38,0.7000000000000001,272
2012,1,8,16,30,-21.6,871,72.29,0.8,262
2012,1,8,17,30,-21.6,871,71.67,0.9,260
2012,1,8,18,30,-21.5,871,71.36,1,258
2012,1,8,19,30,-21.6,870,71.82000000000001,1.1,258
2012,1,8,20,30,-21.900000000000002,870,72,1.2000000000000002,259
2012,1,8,21,30,-22.1,870,71.52,1.1,264
2012,1,8,22,30,-22.200000000000003,870,70.99,1.1,271
2012,1,8,23,30,-22.3,870,70.79,1.1,275
2012,1,9,0,30,-21.700000000000003,870,67.76,1.1,292
2012,1,9,1,30,-20.3,870,63.34,1.2000000000000002,300
2012,1,9,2,30,-18.3,870,62.27,1.5,304
2012,1,9,3,30,-16.7,870,62.34,1.9000000000000001,303
2012,1,9,4,30,-15.5,870,61.92,2.1,303
2012,1,9,5,30,-14.5,870,61.76,2.4000000000000004,307
2012,1,9,6,30,-14.100000000000001,871,63.7,2.5,313
2012,1,9,7,30,-14.8,871,69.22,2,317
2012,1,9,8,30,-16.7,871,75.58,1.5,322
2012,1,9,9,30,-18.5,872,75.65,1.6,331
2012,1,9,10,30,-19.6,872,77.18,1.8,341
2012,1,9,11,30,-20.400000000000002,873,78.67,2,348
2012,1,9,12,30,-20.900000000000002,873,78.7,2.1,351
2012,1,9,13,30,-21.1,873,77.64,2.2,351
2012,1,9,14,30,-21.1,874,76.60000000000001,2.2,346
2012,1,9,15,30,-20.900000000000002,874,75.45,2.2,338
2012,1,9,16,30,-20.6,874,74.52,2.2,330
2012,1,9,17,30,-20.200000000000003,874,72.94,2.4000000000000004,323
2012,1,9,18,30,-19.8,875,73.57000000000001,2.5,317
2012,1,9,19,30,-19.900000000000002,875,74.54,2.4000000000000004,312
2012,1,9,20,30,-20.3,875,74.35000000000001,2.3000000000000003,307
2012,1,9,21,30,-20.6,875,73.46000000000001,2.3000000000000003,303
2012,1,9,22,30,-20.900000000000002,875,72.95,2.2,298
2012,1,9,23,30,-21.1,875,71.68,2.2,295
2012,1,10,0,30,-21.1,875,70.3,2,281
2012,1,10,1,30,-19.900000000000002,875,65.27,2.2,269
2012,1,10,2,30,-18.1,875,64.5,2.9000000000000004,261
2012,1,10,3,30,-16.6,875,64.93,3.7,258
2012,1,10,4,30,-15.8,875,63.9,4.1000000000000005,253
2012,1,10,5,30,-15.5,875,63.18,4.4,247
2012,1,10,6,30,-15.700000000000001,874,63.86,4.4,244
2012,1,10,7,30,-16.8,874,68.47,3.7,241
2012,1,10,8,30,-19.3,874,76.35000000000001,2.7,236
2012,1,10,9,30,-21.900000000000002,874,76.7,2.3000000000000003,231
2012,1,10,10,30,-23,873,75.84,2.4000000000000004,232
2012,1,10,11,30,-23.200000000000003,873,74.89,2.5,236
2012,1,10,12,30,-22.900000000000002,873,73.61,2.5,241
2012,1,10,13,30,-22.400000000000002,872,72.7,2.4000000000000004,244
2012,1,10,14,30,-21.900000000000002,872,72.35000000000001,2.4000000000000004,247
2012,1,10,15,30,-21.200000000000003,871,72.48,2.4000000000000004,252
2012,1,10,16,30,-20.8,871,73.92,2.4000000000000004,251
2012,1,10,17,30,-20.5,871,72.98,2.2,245
2012,1,10,18,30,-20,870,71.86,2.2,243
2012,1,10,19,30,-19.5,870,71.9,2.1,247
2012,1,10,20,30,-19.3,870,73.06,2,254
2012,1,10,21,30,-19.5,869,74.37,1.8,260
2012,1,10,22,30,-19.900000000000002,869,74.45,1.6,261
2012,1,10,23,30,-20.1,869,72.02,1.5,260
2012,1,11,0,30,-20.5,868,70.94,1.3,248
2012,1,11,1,30,-19.5,868,65.67,1.5,239
2012,1,11,2,30,-17.8,868,65.76,1.9000000000000001,239
2012,1,11,3,30,-16.3,867,65.96000000000001,2.4000000000000004,250
2012,1,11,4,30,-15,867,68.45,2.9000000000000004,261
2012,1,11,5,30,-14.4,866,69.99,3.1,269
2012,1,11,6,30,-14.200000000000001,866,72.34,3.1,277
2012,1,11,7,30,-14.5,866,75.37,2.8000000000000003,284
2012,1,11,8,30,-15.4,866,78.69,2.1,289
2012,1,11,9,30,-16.6,866,79.65,1.8,294
2012,1,11,10,30,-17.400000000000002,866,80.52,1.8,299
2012,1,11,11,30,-18,866,82.24,1.8,305
2012,1,11,12,30,-18.400000000000002,866,83.45,1.7000000000000002,309
2012,1,11,13,30,-18.5,866,83.28,1.6,311
2012,1,11,14,30,-18.400000000000002,866,82.73,1.4000000000000001,308
2012,1,11,15,30,-18.6,866,83.53,1.4000000000000001,299
2012,1,11,16,30,-19,866,84.47,1.4000000000000001,289
2012,1,11,17,30,-19.6,866,85.51,1.4000000000000001,280
2012,1,11,18,30,-20,866,82.21000000000001,1.4000000000000001,277
2012,1,11,19,30,-20.400000000000002,866,76.82000000000001,1.3,279
2012,1,11,20,30,-20.900000000000002,866,75.32000000000001,1.1,284
2012,1,11,21,30,-21.3,866,73.45,0.9,289
2012,1,11,22,30,-21.5,867,71.76,0.6000000000000001,300
2012,1,11,23,30,-21.5,867,71.39,0.5,306
2012,1,12,0,30,-21.1,867,69.55,0.1,238
2012,1,12,1,30,-19.700000000000003,867,64.32000000000001,0.1,164
2012,1,12,2,30,-17.5,868,63.86,0.4,205
2012,1,12,3,30,-15.9,867,66.74,0.8,236
2012,1,12,4,30,-14.9,867,66.85,1.3,247
2012,1,12,5,30,-14.200000000000001,867,67.11,1.7000000000000002,255
2012,1,12,6,30,-14.100000000000001,867,68.77,1.9000000000000001,262
2012,1,12,7,30,-14.8,868,73.15,1.6,267
2012,1,12,8,30,-16.3,868,78.38,1.2000000000000002,272
2012,1,12,9,30,-17.6,868,76.24,1,284
2012,1,12,10,30,-18.400000000000002,868,75.93,1.2000000000000002,299
2012,1,12,11,30,-18.900000000000002,869,75.10000000000001,1.2000000000000002,312
2012,1,12,12,30,-19.1,869,75.03,1.2000000000000002,320
2012,1,12,13,30,-19.400000000000002,869,76.93,1.1,323
2012,1,12,14,30,-19.8,869,78.76,1.1,323
2012,1,12,15,30,-20,869,79.16,1.1,320
2012,1,12,16,30,-20.200000000000003,869,79.42,1,315
2012,1,12,17,30,-20.400000000000002,869,79.93,0.8,308
2012,1,12,18,30,-20.700000000000003,868,81.06,0.7000000000000001,302
2012,1,12,19,30,-21,868,79.25,0.6000000000000001,288
2012,1,12,20,30,-21.1,868,75.17,0.4,268
2012,1,12,21,30,-21.3,868,74.11,0.4,252
2012,1,12,22,30,-21.400000000000002,868,73.45,0.6000000000000001,238
2012,1,12,23,30,-21.5,868,73.12,0.6000000000000001,233
2012,1,13,0,30,-21.400000000000002,868,71.52,0.9,226
2012,1,13,1,30,-20.200000000000003,868,65.81,1.2000000000000002,224
2012,1,13,2,30,-18.400000000000002,868,65.92,1.6,224
2012,1,13,3,30,-16.7,868,65.13,2,235
2012,1,13,4,30,-15.4,867,66.33,2.4000000000000004,248
2012,1,13,5,30,-14.9,867,68.04,2.5,255
2012,1,13,6,30,-15,867,69.95,2.4000000000000004,259
2012,1,13,7,30,-16,867,74.81,1.9000000000000001,263
2012,1,13,8,30,-17.7,867,77.89,1.4000000000000001,267
2012,1,13,9,30,-18.8,867,75.22,1.3,273
2012,1,13,10,30,-19.200000000000003,867,75,1.1,281
2012,1,13,11,30,-19.3,867,73.56,1,291
2012,1,13,12,30,-19.3,867,73.33,0.9,299
2012,1,13,13,30,-19.400000000000002,867,73.96000000000001,0.9,302
2012,1,13,14,30,-19.6,867,75.16,0.8,297
2012,1,13,15,30,-19.900000000000002,867,76.31,0.7000000000000001,288
2012,1,13,16,30,-20.1,867,75.45,0.6000000000000001,278
2012,1,13,17,30,-20.400000000000002,867,75.15,0.4,279
2012,1,13,18,30,-20.700000000000003,867,74.31,0.2,303
2012,1,13,19,30,-20.900000000000002,866,73.54,0.2,164
2012,1,13,20,30,-21.1,866,74.05,0.30000000000000004,12
2012,1,13,21,30,-21.400000000000002,866,74.17,0.4,23
2012,1,13,22,30,-21.8,866,74.25,0.4,33
2012,1,13,23,30,-21.900000000000002,866,72.41,0.4,39
2012,1,14,0,30,-22.3,866,71.31,0.30000000000000004,91
2012,1,14,1,30,-21.200000000000003,866,65.31,0.4,153
2012,1,14,2,30,-19.200000000000003,866,63.58,1,203
2012,1,14,3,30,-17.5,865,64.3,1.7000000000000002,220
2012,1,14,4,30,-16.400000000000002,865,64.5,2.2,227
2012,1,14,5,30,-16,865,66.41,2.5,229
2012,1,14,6,30,-16.1,864,68.93,2.5,229
2012,1,14,7,30,-17,865,73.35000000000001,2,226
2012,1,14,8,30,-18.8,864,77.71000000000001,1.6,224
2012,1,14,9,30,-20.6,864,77.2,1.5,221
2012,1,14,10,30,-21.400000000000002,864,76.01,1.6,215
2012,1,14,11,30,-21.8,864,75.21000000000001,1.7000000000000002,212
2012,1,14,12,30,-21.700000000000003,863,73.73,1.7000000000000002,213
2012,1,14,13,30,-21.5,863,73.58,1.7000000000000002,214
2012,1,14,14,30,-21.3,862,73.3,1.7000000000000002,215
2012,1,14,15,30,-21.1,862,73.84,1.7000000000000002,214
2012,1,14,16,30,-21,862,74.15,1.7000000000000002,212
2012,1,14,17,30,-21,862,74.36,1.7000000000000002,210
2012,1,14,18,30,-21,861,73.81,1.7000000000000002,208
2012,1,14,19,30,-21.1,861,73.95,1.7000000000000002,207
2012,1,14,20,30,-21.1,861,73.64,1.6,205
2012,1,14,21,30,-21.1,860,73.43,1.5,200
2012,1,14,22,30,-21.1,860,73.5,1.3,195
2012,1,14,23,30,-21.1,860,73.83,1.2000000000000002,192
2012,1,15,0,30,-20.700000000000003,860,71.11,1.1,184
2012,1,15,1,30,-19.3,859,66.06,1.3,177
2012,1,15,2,30,-17.5,859,65.98,1.5,176
2012,1,15,3,30,-15.8,859,65.61,1.7000000000000002,189
2012,1,15,4,30,-14.200000000000001,858,65.19,1.9000000000000001,208
2012,1,15,5,30,-13.200000000000001,858,65.17,1.9000000000000001,217
2012,1,15,6,30,-13,858,66.54,1.7000000000000002,220
2012,1,15,7,30,-14.200000000000001,858,73.88,1.2000000000000002,222
2012,1,15,8,30,-16.5,858,78.12,1,219
2012,1,15,9,30,-18.3,858,81.87,1.1,209
2012,1,15,10,30,-19.3,858,85.58,1.2000000000000002,201
2012,1,15,11,30,-20,858,88.67,1.3,197
2012,1,15,12,30,-20.5,858,90.89,1.4000000000000001,195
2012,1,15,13,30,-20.700000000000003,858,91.75,1.4000000000000001,194
2012,1,15,14,30,-20.8,858,92.68,1.4000000000000001,194
2012,1,15,15,30,-20.700000000000003,858,91.67,1.3,195
2012,1,15,16,30,-20.6,858,90.05,1.1,196
2012,1,15,17,30,-20.400000000000002,858,85.77,0.9,194
2012,1,15,18,30,-20.5,857,80.56,0.7000000000000001,186
2012,1,15,19,30,-20.8,857,76.43,0.5,168
2012,1,15,20,30,-21.1,857,74.31,0.4,135
2012,1,15,21,30,-21.200000000000003,857,73.92,0.5,101
2012,1,15,22,30,-21.5,858,74.15,0.6000000000000001,82
2012,1,15,23,30,-21.6,858,72.78,0.6000000000000001,77
2012,1,16,0,30,-21.900000000000002,858,71.81,0.5,67
2012,1,16,1,30,-20.8,859,65.35,0.5,206
2012,1,16,2,30,-19,859,61.43,0.8,339
2012,1,16,3,30,-17.2,859,61.29,1.4000000000000001,314
2012,1,16,4,30,-16,858,60.870000000000005,1.9000000000000001,311
2012,1,16,5,30,-15.3,858,60.6,2.4000000000000004,313
2012,1,16,6,30,-15.3,859,62.730000000000004,2.5,316
2012,1,16,7,30,-16.400000000000002,859,69.03,2.2,319
2012,1,16,8,30,-18.8,860,75.88,1.8,323
2012,1,16,9,30,-20.8,860,73.89,1.7000000000000002,328
2012,1,16,10,30,-21.700000000000003,860,74.11,1.7000000000000002,334
2012,1,16,11,30,-21.900000000000002,860,74.17,1.6,340
2012,1,16,12,30,-22,860,74.98,1.3,346
2012,1,16,13,30,-22.1,860,75.27,1.1,353
2012,1,16,14,30,-22.1,860,75.43,0.8,179
2012,1,16,15,30,-22.200000000000003,860,76.12,0.6000000000000001,177
2012,1,16,16,30,-22.200000000000003,860,76.15,0.4,337
2012,1,16,17,30,-22.400000000000002,860,77.09,0.4,300
2012,1,16,18,30,-22.700000000000003,860,78.04,0.6000000000000001,276
2012,1,16,19,30,-23,860,77.9,0.7000000000000001,274
2012,1,16,20,30,-23.3,860,75.68,0.7000000000000001,282
2012,1,16,21,30,-23.6,860,73.29,0.5,299
2012,1,16,22,30,-23.8,861,71.88,0.30000000000000004,169
2012,1,16,23,30,-23.8,861,70.37,0.30000000000000004,27
2012,1,17,0,30,-23.6,861,68.38,0.5,73
2012,1,17,1,30,-22.3,861,63.15,0.5,102
2012,1,17,2,30,-20.200000000000003,861,61.75,0.5,158
2012,1,17,3,30,-18.3,861,62.06,0.7000000000000001,221
2012,1,17,4,30,-16.7,861,63.42,1.1,254
2012,1,17,5,30,-15.9,860,65.69,1.4000000000000001,265
2012,1,17,6,30,-15.8,860,67.55,1.4000000000000001,270
2012,1,17,7,30,-16.400000000000002,861,70.76,1,274
2012,1,17,8,30,-17.5,861,74.03,0.5,271
2012,1,17,9,30,-18.400000000000002,861,72.31,0.2,269
2012,1,17,10,30,-18.900000000000002,861,72.82000000000001,0.1,204
2012,1,17,11,30,-19,861,72.13,0.2,128
2012,1,17,12,30,-18.900000000000002,862,71.31,0.30000000000000004,130
2012,1,17,13,30,-18.6,862,70.04,0.4,159
2012,1,17,14,30,-18.5,862,70.45,0.5,192
2012,1,17,15,30,-18.5,862,70.76,0.7000000000000001,218
2012,1,17,16,30,-18.900000000000002,862,72.49,0.7000000000000001,246
2012,1,17,17,30,-19.700000000000003,862,75.21000000000001,0.8,279
2012,1,17,18,30,-20.400000000000002,862,75.65,1,307
2012,1,17,19,30,-21.1,861,76,1.2000000000000002,321
2012,1,17,20,30,-21.700000000000003,861,75.34,1.5,326
2012,1,17,21,30,-22.3,862,74.76,1.8,327
2012,1,17,22,30,-22.8,862,73.48,2,329
