Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,753953,-,Selenge,Mongolia,48.81,106.9,0,1583,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Wind Direction,Relative Humidity,Pressure
2011,1,14,21,30,-27.700000000000003,184,77.95,848
2011,1,14,22,30,-26.5,185,76.02,848
2011,1,14,23,30,-26,186,78.74,848
2011,1,15,0,30,-24.8,192,74.47,848
2011,1,15,1,30,-23.400000000000002,204,71.23,848
2011,1,15,2,30,-22.200000000000003,222,70.79,848
2011,1,15,3,30,-21.400000000000002,235,71.89,848
2011,1,15,4,30,-20.900000000000002,249,74.33,848
2011,1,15,5,30,-20.700000000000003,272,77.4,848
2011,1,15,6,30,-20.700000000000003,304,79.89,848
2011,1,15,7,30,-21.3,330,84.76,849
2011,1,15,8,30,-22.5,339,91.52,849
2011,1,15,9,30,-23.8,340,91.54,850
2011,1,15,10,30,-24.5,342,91.27,851
2011,1,15,11,30,-24.6,345,90.51,851
2011,1,15,12,30,-24.700000000000003,347,91.76,851
2011,1,15,13,30,-24.900000000000002,349,92.66,851
2011,1,15,14,30,-24.900000000000002,350,93.23,851
2011,1,15,15,30,-24.900000000000002,348,93.73,851
2011,1,15,16,30,-24.8,344,93.39,851
2011,1,15,17,30,-24.700000000000003,337,93.32000000000001,852
2011,1,15,18,30,-24.700000000000003,327,93.38,852
2011,1,15,19,30,-24.8,318,93.96000000000001,852
2011,1,15,20,30,-25,315,94.10000000000001,852
2011,1,15,21,30,-25.1,320,93.07000000000001,852
2011,1,15,22,30,-25.3,324,93.49,852
2011,1,15,23,30,-25.3,326,92.27,852
2011,1,16,0,30,-25.3,331,90.89,853
2011,1,16,1,30,-24.3,335,83.5,853
2011,1,16,2,30,-22.8,339,82.3,853
2011,1,16,3,30,-21.900000000000002,339,82.78,853
2011,1,16,4,30,-21.8,338,82.31,853
2011,1,16,5,30,-21.900000000000002,338,82.71000000000001,853
2011,1,16,6,30,-22.1,339,83.41,853
2011,1,16,7,30,-22.6,340,85.65,854
2011,1,16,8,30,-23.5,341,89.91,854
2011,1,16,9,30,-24.5,343,89.83,854
2011,1,16,10,30,-25,342,87.86,854
2011,1,16,11,30,-25.3,340,88.21000000000001,854
2011,1,16,12,30,-25.400000000000002,334,88.8,854
2011,1,16,13,30,-25.5,324,89.52,854
2011,1,16,14,30,-25.700000000000003,312,90.99,854
2011,1,16,15,30,-25.900000000000002,302,91.15,853
2011,1,16,16,30,-26.1,293,90.8,853
2011,1,16,17,30,-26.200000000000003,287,90.03,853
2011,1,16,18,30,-26.3,281,89.99,853
2011,1,16,19,30,-26.400000000000002,275,89.72,853
2011,1,16,20,30,-26.5,270,89.15,852
2011,1,16,21,30,-26.5,254,89.08,852
2011,1,16,22,30,-26.6,233,90.17,852
2011,1,16,23,30,-26.6,223,89.45,851
2011,1,17,0,30,-26.5,223,88.06,851
2011,1,17,1,30,-25.3,236,80.16,851
2011,1,17,2,30,-23.3,267,75.57000000000001,850
2011,1,17,3,30,-21.8,293,76.87,850
2011,1,17,4,30,-21.400000000000002,303,77.10000000000001,850
2011,1,17,5,30,-21.3,307,77.61,849
2011,1,17,6,30,-21.5,310,79.03,849
2011,1,17,7,30,-22,312,81.49,849
2011,1,17,8,30,-22.900000000000002,315,86.49,849
2011,1,17,9,30,-23.8,319,85.02,849
2011,1,17,10,30,-24.400000000000002,319,85.22,849
2011,1,17,11,30,-24.8,313,86.33,849
2011,1,17,12,30,-25,302,87.05,849
2011,1,17,13,30,-25.3,288,88.62,848
2011,1,17,14,30,-25.6,274,90.56,848
2011,1,17,15,30,-25.900000000000002,265,91.98,848
2011,1,17,16,30,-26.200000000000003,259,92.57000000000001,848
2011,1,17,17,30,-26.400000000000002,253,92.62,848
2011,1,17,18,30,-26.700000000000003,247,92.75,848
2011,1,17,19,30,-27.1,243,92.86,847
2011,1,17,20,30,-27.5,240,92.22,847
2011,1,17,21,30,-27.700000000000003,238,90.98,847
2011,1,17,22,30,-27.900000000000002,236,90.88,847
2011,1,17,23,30,-27.900000000000002,235,89.37,847
2011,1,18,0,30,-27.900000000000002,234,87.66,848
2011,1,18,1,30,-26.6,242,78.41,848
2011,1,18,2,30,-24.400000000000002,253,74.81,848
2011,1,18,3,30,-23,263,74.05,848
2011,1,18,4,30,-22.3,272,74.09,847
2011,1,18,5,30,-21.900000000000002,279,75.04,847
2011,1,18,6,30,-21.900000000000002,284,76.64,847
2011,1,18,7,30,-22.400000000000002,285,79.97,848
2011,1,18,8,30,-23.8,280,86.55,848
2011,1,18,9,30,-25.400000000000002,269,86.62,848
2011,1,18,10,30,-26.5,255,88.83,848
2011,1,18,11,30,-27.3,241,91.53,848
2011,1,18,12,30,-28.1,232,94.96000000000001,848
2011,1,18,13,30,-28.8,227,97.27,848
2011,1,18,14,30,-29.3,222,97.68,848
2011,1,18,15,30,-29.700000000000003,218,97.86,848
2011,1,18,16,30,-30,212,97.41,848
2011,1,18,17,30,-30.200000000000003,208,96.29,848
2011,1,18,18,30,-30.400000000000002,205,95.45,848
2011,1,18,19,30,-30.700000000000003,203,95.25,848
2011,1,18,20,30,-30.900000000000002,202,94.44,848
2011,1,18,21,30,-31,199,93.41,847
2011,1,18,22,30,-31,198,92.16,847
2011,1,18,23,30,-31,197,91.05,847
2011,1,19,0,30,-30.700000000000003,201,87.34,847
2011,1,19,1,30,-28.8,210,75.31,847
2011,1,19,2,30,-26.1,224,70.71000000000001,847
2011,1,19,3,30,-24.200000000000003,237,71.5,847
2011,1,19,4,30,-23.200000000000003,246,71.14,847
2011,1,19,5,30,-22.900000000000002,252,72.28,847
2011,1,19,6,30,-23,256,73.44,847
2011,1,19,7,30,-24,258,79.14,847
2011,1,19,8,30,-26.200000000000003,255,86.43,847
2011,1,19,9,30,-28,246,84.87,847
2011,1,19,10,30,-29,233,88.57000000000001,847
2011,1,19,11,30,-29.8,222,92.63,847
2011,1,19,12,30,-30.5,215,96.02,847
2011,1,19,13,30,-31,210,97.81,847
2011,1,19,14,30,-31.3,206,98.16,847
2011,1,19,15,30,-31.5,202,98.29,847
2011,1,19,16,30,-31.700000000000003,199,98.84,846
2011,1,19,17,30,-31.900000000000002,196,99.31,846
2011,1,19,18,30,-32.2,195,99.95,846
2011,1,19,19,30,-32.5,194,99.59,846
2011,1,19,20,30,-32.7,192,97.87,846
2011,1,19,21,30,-32.800000000000004,188,95.98,846
2011,1,19,22,30,-32.800000000000004,182,94.57000000000001,846
2011,1,19,23,30,-32.9,180,94.66,846
2011,1,20,0,30,-32.1,179,88.36,846
2011,1,20,1,30,-30,192,75.31,845
2011,1,20,2,30,-27,228,65.93,845
2011,1,20,3,30,-24.700000000000003,269,68.67,845
2011,1,20,4,30,-23.6,296,70.9,845
2011,1,20,5,30,-23.200000000000003,313,73.8,844
2011,1,20,6,30,-23.3,325,76.75,844
2011,1,20,7,30,-24.3,334,83.05,845
2011,1,20,8,30,-26.3,340,91.24,845
2011,1,20,9,30,-28.1,344,90.37,845
2011,1,20,10,30,-28.8,347,90.61,845
2011,1,20,11,30,-29,350,90.49,845
2011,1,20,12,30,-29,349,89.93,845
2011,1,20,13,30,-28.900000000000002,343,89.24,845
2011,1,20,14,30,-28.900000000000002,334,88.9,845
2011,1,20,15,30,-28.900000000000002,327,88.60000000000001,845
2011,1,20,16,30,-28.900000000000002,324,88.33,845
2011,1,20,17,30,-28.8,325,87.43,845
2011,1,20,18,30,-28.6,333,86.12,845
2011,1,20,19,30,-28.400000000000002,343,85.3,845
2011,1,20,20,30,-28.3,349,85.18,844
2011,1,20,21,30,-28.3,354,85.48,844
2011,1,20,22,30,-28.400000000000002,357,86.23,845
2011,1,20,23,30,-28.400000000000002,359,86.2,845
2011,1,21,0,30,-28.1,3,83.13,845
2011,1,21,1,30,-27,4,79.62,845
2011,1,21,2,30,-25.900000000000002,4,78.73,845
2011,1,21,3,30,-25.3,181,78.35000000000001,845
2011,1,21,4,30,-24.8,360,78.15,845
2011,1,21,5,30,-24.5,360,78.89,845
2011,1,21,6,30,-24.5,181,80.37,845
2011,1,21,7,30,-24.700000000000003,3,81.86,845
2011,1,21,8,30,-25.200000000000003,4,84.66,846
2011,1,21,9,30,-25.8,5,86.9,846
2011,1,21,10,30,-26.3,6,87.74,847
2011,1,21,11,30,-26.700000000000003,7,87.28,847
