Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,Wind Speed,Wind Direction
2011,1,12,10,30,-19.6,890,70.29,2.1,341
2011,1,12,11,30,-19.700000000000003,890,72.4,2.1,343
2011,1,12,12,30,-19.700000000000003,890,73.73,2.2,345
2011,1,12,13,30,-19.6,891,73.97,2.5,348
2011,1,12,14,30,-19.5,891,73.93,2.7,352
2011,1,12,15,30,-19.4,891,73.68,3.0,178
2011,1,12,16,30,-19.3,892,73.15,3.1,2
2011,1,12,17,30,-19.3,893,72.94,3.3000000000000003,6
2011,1,12,18,30,-19.4,893,73.16,3.4000000000000004,10
2011,1,12,19,30,-19.6,894,73.74,3.5,13
2011,1,12,20,30,-19.9,894,74.22,3.5,15
2011,1,12,21,30,-20.5,895,75.38,3.5,16
2011,1,12,22,30,-21.200000000000003,896,76.01,3.5,16
2011,1,12,23,30,-21.6,896,73.58,3.4000000000000004,16
2011,1,13,0,30,-22.3,898,72.98,3.2,16
2011,1,13,1,30,-21.3,898,65.29,3.6,17
2011,1,13,2,30,-19.4,899,59.43,4.3,17
2011,1,13,3,30,-18.0,899,54.72,4.6000000000000005,11
2011,1,13,4,30,-17.2,899,51.03,4.6000000000000005,182
2011,1,13,5,30,-17.0,900,50.04,4.6000000000000005,353
2011,1,13,6,30,-17.1,900,50.32,4.4,346
2011,1,13,7,30,-17.6,901,52.68,3.9,341
2011,1,13,8,30,-18.8,901,57.52,2.8000000000000003,338
2011,1,13,9,30,-19.9,902,58.95,1.9,339
2011,1,13,10,30,-20.5,902,61.08,1.5,339
2011,1,13,11,30,-20.700000000000003,902,63.05,1.4,338
2011,1,13,12,30,-20.700000000000003,902,64.62,1.4,339
2011,1,13,13,30,-20.8,903,66.96000000000001,1.6,345
2011,1,13,14,30,-21.0,903,68.97,1.8,353
2011,1,13,15,30,-21.5,903,71.15,1.9,179
2011,1,13,16,30,-22.1,903,72.88,1.8,1
2011,1,13,17,30,-22.700000000000003,904,74.05,1.6,179
2011,1,13,18,30,-23.1,904,73.83,1.5,352
2011,1,13,19,30,-23.5,905,74.14,1.4,343
2011,1,13,20,30,-23.9,905,74.91,1.2000000000000002,332
2011,1,13,21,30,-24.3,905,76.3,1.2000000000000002,319
2011,1,13,22,30,-24.8,906,78.26,1.2000000000000002,306
2011,1,13,23,30,-25.1,906,77.91,1.2000000000000002,300
2011,1,14,0,30,-25.3,907,75.49,1.8,285
2011,1,14,1,30,-23.9,907,63.16,2.3000000000000003,281
2011,1,14,2,30,-21.4,907,52.56,2.7,284
2011,1,14,3,30,-19.1,907,47.11,3.1,288
2011,1,14,4,30,-17.7,907,44.35,3.2,285
2011,1,14,5,30,-16.900000000000002,907,43.3,3.2,278
2011,1,14,6,30,-16.6,907,43.65,2.9000000000000004,270
2011,1,14,7,30,-17.5,907,49.7,2.3000000000000003,259
2011,1,14,8,30,-19.9,908,55.46,1.7000000000000002,244
2011,1,14,9,30,-21.9,908,57.07,1.7000000000000002,228
2011,1,14,10,30,-22.9,908,59.97,1.9,218
2011,1,14,11,30,-23.6,907,62.89,2.0,214
2011,1,14,12,30,-24.0,907,65.22,2.2,213
2011,1,14,13,30,-24.3,907,67.19,2.2,213
2011,1,14,14,30,-24.700000000000003,906,69.36,2.2,216
2011,1,14,15,30,-25.0,906,70.92,2.1,220
2011,1,14,16,30,-25.200000000000003,905,71.93,2.0,224
2011,1,14,17,30,-25.3,905,72.66,1.8,226
2011,1,14,18,30,-25.3,905,72.87,1.7000000000000002,225
2011,1,14,19,30,-25.0,905,71.01,1.7000000000000002,221
2011,1,14,20,30,-24.6,904,68.56,1.7000000000000002,217
2011,1,14,21,30,-24.3,904,66.97,1.7000000000000002,214
2011,1,14,22,30,-24.1,904,65.62,1.7000000000000002,212
2011,1,14,23,30,-24.1,904,65.37,1.8,212
2011,1,15,0,30,-22.9,904,59.15,2.0,214
2011,1,15,1,30,-21.200000000000003,904,53.8,2.2,220
2011,1,15,2,30,-19.4,904,50.48,2.2,242
2011,1,15,3,30,-18.1,904,48.6,2.0,272
2011,1,15,4,30,-17.400000000000002,904,51.120000000000005,2.0,295
2011,1,15,5,30,-17.0,904,55.14,2.2,315
2011,1,15,6,30,-16.900000000000002,904,59.08,2.5,331
2011,1,15,7,30,-17.2,904,63.03,2.8000000000000003,343
2011,1,15,8,30,-18.1,905,68.45,2.5,352
2011,1,15,9,30,-19.4,905,71.89,2.3000000000000003,357
2011,1,15,10,30,-20.700000000000003,906,74.56,2.3000000000000003,181
2011,1,15,11,30,-21.700000000000003,906,76.72,2.3000000000000003,5
2011,1,15,12,30,-22.200000000000003,906,77.25,2.1,7
2011,1,15,13,30,-22.1,907,76.09,2.0,8
2011,1,15,14,30,-22.0,907,76.18,1.8,8
2011,1,15,15,30,-22.0,907,77.18,1.6,7
2011,1,15,16,30,-22.1,907,78.23,1.5,6
2011,1,15,17,30,-22.1,907,78.18,1.4,5
2011,1,15,18,30,-21.9,907,76.29,1.2000000000000002,5
2011,1,15,19,30,-21.700000000000003,907,74.27,1.1,3
2011,1,15,20,30,-21.700000000000003,908,73.43,1.1,179
2011,1,15,21,30,-21.8,908,73.36,1.1,355
2011,1,15,22,30,-21.9,908,73.31,1.2000000000000002,353
2011,1,15,23,30,-21.9,908,72.81,1.3,352
2011,1,16,0,30,-21.6,909,70.88,1.5,352
2011,1,16,1,30,-20.3,909,64.87,2.0,353
2011,1,16,2,30,-18.4,909,63.29,2.8000000000000003,354
2011,1,16,3,30,-17.0,909,62.05,3.6,353
2011,1,16,4,30,-16.6,909,60.53,3.9,351
2011,1,16,5,30,-16.5,909,59.73,4.1000000000000005,349
2011,1,16,6,30,-16.6,909,60.16,4.1000000000000005,349
2011,1,16,7,30,-17.1,909,61.99,3.8,350
2011,1,16,8,30,-18.5,910,67.97,2.9000000000000004,352
2011,1,16,9,30,-20.0,910,70.67,2.1,355
2011,1,16,10,30,-20.9,910,72.74,1.8,356
2011,1,16,11,30,-21.5,910,75.14,1.7000000000000002,356
2011,1,16,12,30,-21.8,910,76.8,1.5,354
2011,1,16,13,30,-21.8,910,77.0,1.4,350
2011,1,16,14,30,-21.700000000000003,910,77.19,1.3,344
2011,1,16,15,30,-21.6,909,77.05,1.3,337
2011,1,16,16,30,-21.6,909,77.17,1.3,333
2011,1,16,17,30,-21.6,909,77.45,1.3,330
2011,1,16,18,30,-21.8,909,78.47,1.3,328
2011,1,16,19,30,-22.0,908,78.54,1.4,328
2011,1,16,20,30,-22.0,908,77.0,1.3,328
2011,1,16,21,30,-22.0,908,76.12,1.2000000000000002,328
2011,1,16,22,30,-22.1,907,75.91,1.0,325
2011,1,16,23,30,-22.1,907,74.82000000000001,0.9,323
2011,1,17,0,30,-22.1,907,73.11,1.1,307
2011,1,17,1,30,-21.1,907,66.44,1.4,298
2011,1,17,2,30,-19.1,906,60.41,2.0,303
2011,1,17,3,30,-17.400000000000002,906,56.44,2.6,314
2011,1,17,4,30,-16.900000000000002,905,53.88,2.8000000000000003,315
2011,1,17,5,30,-16.8,905,53.32,2.8000000000000003,317
2011,1,17,6,30,-16.900000000000002,905,53.6,2.8000000000000003,321
2011,1,17,7,30,-17.3,905,55.09,2.4000000000000004,325
2011,1,17,8,30,-18.2,905,59.53,1.8,329
2011,1,17,9,30,-19.200000000000003,905,59.58,1.3,333
2011,1,17,10,30,-20.0,905,61.120000000000005,1.2000000000000002,337
2011,1,17,11,30,-20.4,904,62.13,1.2000000000000002,340
2011,1,17,12,30,-20.8,904,63.88,1.1,342
2011,1,17,13,30,-21.1,904,65.13,1.1,343
2011,1,17,14,30,-21.6,904,67.49,1.1,343
2011,1,17,15,30,-22.1,903,69.98,1.2000000000000002,339
2011,1,17,16,30,-22.700000000000003,903,73.31,1.2000000000000002,334
2011,1,17,17,30,-23.200000000000003,903,75.99,1.2000000000000002,329
2011,1,17,18,30,-23.6,903,77.72,1.2000000000000002,324
2011,1,17,19,30,-23.9,903,78.34,1.2000000000000002,320
2011,1,17,20,30,-24.1,903,77.42,1.2000000000000002,317
2011,1,17,21,30,-24.3,903,76.24,1.1,315
2011,1,17,22,30,-24.5,903,75.04,1.0,309
2011,1,17,23,30,-24.6,903,72.55,1.0,305
2011,1,18,0,30,-24.9,904,71.01,1.2000000000000002,291
2011,1,18,1,30,-24.1,904,64.98,1.2000000000000002,284
2011,1,18,2,30,-21.8,904,57.24,1.7000000000000002,292
2011,1,18,3,30,-19.700000000000003,904,54.69,2.3000000000000003,303
2011,1,18,4,30,-18.6,903,52.48,2.7,307
2011,1,18,5,30,-18.0,903,51.58,2.9000000000000004,313
2011,1,18,6,30,-17.8,903,51.35,2.8000000000000003,319
2011,1,18,7,30,-18.5,903,54.98,2.4000000000000004,325
2011,1,18,8,30,-20.6,904,60.28,1.7000000000000002,328
2011,1,18,9,30,-22.5,904,63.25,1.4,329
2011,1,18,10,30,-23.200000000000003,904,65.36,1.3,328
2011,1,18,11,30,-23.6,904,67.03,1.3,323
2011,1,18,12,30,-23.9,904,68.3,1.2000000000000002,316
2011,1,18,13,30,-24.3,904,70.18,1.2000000000000002,307
2011,1,18,14,30,-24.8,904,72.64,1.3,299
2011,1,18,15,30,-25.3,904,75.14,1.3,292
2011,1,18,16,30,-25.8,904,77.7,1.2000000000000002,286
2011,1,18,17,30,-26.200000000000003,904,79.71000000000001,1.2000000000000002,281
2011,1,18,18,30,-26.5,904,81.06,1.1,276
2011,1,18,19,30,-26.8,904,81.71000000000001,1.0,271
2011,1,18,20,30,-27.0,904,79.85000000000001,0.9,263
2011,1,18,21,30,-27.200000000000003,903,76.04,1.0,250
2011,1,18,22,30,-27.6,904,73.69,1.1,235
2011,1,18,23,30,-27.8,904,71.4,1.2000000000000002,227
2011,1,19,0,30,-28.200000000000003,904,69.85000000000001,1.6,219
2011,1,19,1,30,-27.3,904,61.5,1.8,220
2011,1,19,2,30,-25.0,904,55.5,2.1,235
2011,1,19,3,30,-22.700000000000003,903,54.78,2.6,257
2011,1,19,4,30,-21.0,903,52.85,2.9000000000000004,272
2011,1,19,5,30,-20.0,903,51.9,3.0,281
2011,1,19,6,30,-19.700000000000003,903,51.68,2.9000000000000004,288
2011,1,19,7,30,-20.3,903,54.76,2.3000000000000003,293
2011,1,19,8,30,-22.1,903,60.35,1.5,296
2011,1,19,9,30,-23.700000000000003,903,63.440000000000005,1.2000000000000002,293
2011,1,19,10,30,-24.4,903,67.05,1.2000000000000002,287
2011,1,19,11,30,-24.9,903,70.32000000000001,1.2000000000000002,278
2011,1,19,12,30,-25.4,903,73.68,1.2000000000000002,271
2011,1,19,13,30,-26.0,903,77.56,1.3,266
2011,1,19,14,30,-26.5,903,80.53,1.3,263
2011,1,19,15,30,-27.0,902,83.01,1.3,260
2011,1,19,16,30,-27.4,902,83.61,1.4,258
2011,1,19,17,30,-27.5,902,80.27,1.4,254
2011,1,19,18,30,-27.700000000000003,902,76.91,1.6,251
2011,1,19,19,30,-27.8,902,72.94,1.7000000000000002,244
2011,1,19,20,30,-28.1,902,71.38,1.7000000000000002,235
